material,source_id,thickness_mm,random_seed,run_id,sample_id,n_events,event_id_min,event_id_max,edep_sum,edep_mean,edep_std,edep_max,detector_gamma_sum,primary_gamma_sum,nonzero_edep_rate,detector_gamma_rate,primary_transmission_rate,hit_count,hit_energy_mean,hit_energy_std,hit_energy_min,hit_energy_max,primary_hit_rate,direct_primary_count,scattered_primary_count,theta_mean,theta_std,y_mean,y_std,z_mean,z_std,r_mean,r_std,e_lt40_count,e_40_80_count,e_ge80_count,hit_count_rate,direct_primary_count_rate,scattered_primary_count_rate,e_lt40_count_rate,e_40_80_count_rate,e_ge80_count_rate,scatter_direct_ratio
Quartz,spectrum_120kv,10.0,0,legacy_quartz,44,100,4400,4499,753.612405,7.53612405,17.670400481051168,70.5,37,37,0.18,0.37,0.37,37.0,60.5769735945946,19.45198300262636,29.5,100.5,1.0,36.0,1.0,0.48071308108108113,2.9240635174242096,-0.8240767567567567,6.307875434452406,2.4480197027027026,12.489247076634001,5.414588108429044,13.133760768097886,7.0,23.0,7.0,0.37,0.36,0.01,0.07,0.23,0.07,0.027777777006172864
Quartz,spectrum_120kv,10.0,0,legacy_quartz,45,100,4500,4599,413.749637,4.13749637,14.554010424152734,100.5,36,36,0.11,0.36,0.36,36.0,56.21695675,20.358946467393217,25.5,100.5,1.0,33.0,3.0,1.1794582222222223,4.223584128147739,2.265884777777778,14.169781093991912,-4.194004694444445,11.762211859590998,8.489160240723491,16.981773234713074,9.0,21.0,6.0,0.36,0.33,0.03,0.09,0.21,0.06,0.09090908815427007
Quartz,spectrum_120kv,10.0,0,legacy_quartz,46,100,4600,4699,206.686838,2.06686838,9.253423498825981,57.5,37,37,0.06,0.37,0.37,37.0,61.73899221621622,23.492163341194292,23.5,116.5,1.0,34.0,3.0,1.5654866486486487,5.615749456096093,-2.812841135135135,18.7009171770809,-1.2095465675675674,19.55568306279177,10.914560193301018,24.886699568620195,5.0,24.0,8.0,0.37,0.34,0.03,0.05,0.24,0.08,0.08823529152249143
Quartz,spectrum_120kv,10.0,0,legacy_quartz,47,100,4700,4799,343.929174,3.43929174,13.246538798511798,89.5,31,31,0.1,0.31,0.31,31.0,62.04993474193548,18.69699096197078,25.5,109.5,1.0,28.0,3.0,1.1165073870967743,3.9529786735150387,0.2213630967741936,6.246463196109871,-1.7447181290322582,17.40311406775076,8.408955793301788,16.49288545606072,3.0,23.0,5.0,0.31,0.28,0.03,0.03,0.23,0.05,0.10714285331632667
Quartz,spectrum_120kv,10.0,0,legacy_quartz,48,100,4800,4899,476.50513,4.7650513,14.47436126050077,73.5,32,32,0.12,0.32,0.32,32.0,64.71875,23.829683813369435,31.5,114.5,1.0,30.0,2.0,0.4222161875,1.9298116914856418,1.6283444062499999,7.486287512112984,0.09531912500000009,6.145474397565161,5.870238198895331,7.809383677663248,7.0,17.0,8.0,0.32,0.3,0.02,0.07,0.17,0.08,0.06666666444444451
Quartz,spectrum_120kv,10.0,0,legacy_quartz,49,100,4900,4999,541.491892,5.41491892,17.907664868683522,105.5,43,43,0.14,0.43,0.43,43.0,63.962939697674415,20.539623061005425,27.5,105.5,1.0,37.0,6.0,2.260927534883721,6.116410040220139,-4.413953,23.432812664748365,3.0123541860465113,17.76426670266305,13.494700990928616,26.598124740578267,6.0,28.0,9.0,0.43,0.37,0.06,0.06,0.28,0.09,0.16216215777940116
Calcite,spectrum_120kv,10.0,0,legacy_calcite,0,100,0,99,155.61816,1.5561816,8.253424359991037,69.5,25,25,0.06,0.25,0.25,25.0,63.60220636,20.21971966860342,28.5,109.5,1.0,21.0,4.0,2.5813581599999997,6.507062605530156,7.53839784,24.773817117024088,-5.514993240000001,19.18798861890616,15.622669082677698,28.610511036156943,1.0,19.0,5.0,0.25,0.21,0.04,0.01,0.19,0.05,0.19047618140589612
Calcite,spectrum_120kv,10.0,0,legacy_calcite,1,100,100,199,168.122702,1.6812270200000001,9.293990391424101,72.5,23,23,0.05,0.23,0.23,23.0,59.1534425652174,16.766790515419526,36.5,95.5,1.0,21.0,2.0,1.0544545217391303,4.462179145168188,-3.7284851739130436,21.054001935809165,0.46323113043478265,4.4445654169874524,8.246756860571134,20.166374784594105,3.0,17.0,3.0,0.23,0.21,0.02,0.03,0.17,0.03,0.09523809070294806
Calcite,spectrum_120kv,10.0,0,legacy_calcite,2,100,200,299,142.601189,1.42601189,9.331998939876408,66.5,25,25,0.03,0.25,0.25,25.0,77.74,19.75322758437213,47.5,112.5,1.0,24.0,1.0,0.36248752,1.8124376,0.06581472000000005,2.549405702430315,-0.501144,8.947414358804991,5.23480087633772,7.633929340531808,0.0,14.0,11.0,0.25,0.24,0.01,0.0,0.14,0.11,0.041666664930555625
Calcite,spectrum_120kv,10.0,0,legacy_calcite,3,100,300,399,153.138969,1.5313896900000001,8.431394390605357,61.5,25,25,0.05,0.25,0.25,25.0,67.86,18.10819335733597,36.5,114.5,1.0,24.0,1.0,0.34554712000000004,1.7277355999999997,1.08955016,5.895940285246477,-1.2908609999999998,5.999532254583408,5.1019150119260095,6.827498324766429,1.0,19.0,5.0,0.25,0.24,0.01,0.01,0.19,0.05,0.041666664930555625
Calcite,spectrum_120kv,10.0,0,legacy_calcite,4,100,400,499,165.5,1.655,9.921330708645035,79.5,25,25,0.03,0.25,0.25,25.0,75.94,23.79439709959749,42.5,117.5,1.0,24.0,1.0,0.24229704000000002,1.2114852,-2.65121772,5.413859107329513,0.59391912,3.572208563893775,4.992563630916098,4.878068093395316,0.0,13.0,12.0,0.25,0.24,0.01,0.0,0.13,0.12,0.041666664930555625
Calcite,spectrum_120kv,10.0,0,legacy_calcite,5,100,500,599,213.948115,2.13948115,10.136346318453858,58.5,25,25,0.06,0.25,0.25,25.0,73.21512048,19.87236931494462,34.5,108.5,1.0,23.0,2.0,1.0793345600000002,3.8122399593381457,-0.1811602400000001,4.366213623204647,1.5264643200000003,17.245670998901293,8.049013568859804,15.857247388243316,1.0,15.0,9.0,0.25,0.23,0.02,0.01,0.15,0.09,0.08695651795841226
Calcite,spectrum_120kv,10.0,0,legacy_calcite,6,100,600,699,69.5,0.695,6.950000000000001,69.5,21,21,0.01,0.21,0.21,21.0,77.1156800952381,22.130186695396862,40.5,114.5,1.0,19.0,2.0,1.6711890952380952,5.444907501268335,-1.817420619047619,14.448144301051531,2.657270714285714,21.00023551988466,11.174583336382959,23.011436241119192,0.0,13.0,8.0,0.21,0.19,0.02,0.0,0.13,0.08,0.10526315235457093
Calcite,spectrum_120kv,10.0,0,legacy_calcite,7,100,700,799,115.87425300000001,1.15874253,6.740006311814729,48.5,19,19,0.04,0.19,0.19,19.0,76.44736842105263,24.97882143872758,43.5,114.5,1.0,17.0,2.0,0.7379588947368422,2.2846876705634283,1.4139586842105263,7.985068219239897,-0.2853268947368423,7.797293317764156,6.452148989309524,9.100129950882346,0.0,11.0,8.0,0.19,0.17,0.02,0.0,0.11,0.08,0.11764705190311459
Calcite,spectrum_120kv,10.0,0,legacy_calcite,8,100,800,899,181.21634,1.8121634,8.662412684356598,59.5,22,22,0.06,0.22,0.22,22.0,66.0,21.31565487751063,35.5,109.5,1.0,19.0,3.0,1.6999156818181818,5.214160220221016,-0.34448245454545495,16.60698882955078,4.6119715,19.018150834585803,11.283045355932291,22.94602915250893,2.0,15.0,5.0,0.22,0.19,0.03,0.02,0.15,0.05,0.15789472853185638
Calcite,spectrum_120kv,10.0,0,legacy_calcite,9,100,900,999,335.277246,3.3527724599999997,13.794786378291994,96.5,21,21,0.08,0.21,0.21,21.0,68.88095238095238,25.277413219070088,35.5,116.5,1.0,20.0,1.0,0.525201,2.406773337566502,0.7291609047619049,5.399318754292711,3.844043761904762,10.496342816621963,6.367018927927701,10.62232293222086,4.0,10.0,7.0,0.21,0.2,0.01,0.04,0.1,0.07,0.04999999750000012
Calcite,spectrum_120kv,10.0,0,legacy_calcite,10,100,1000,1099,186.532413,1.8653241299999999,10.398891394574994,69.5,23,23,0.05,0.23,0.23,23.0,70.47963282608696,18.526508575327757,43.5,110.5,1.0,22.0,1.0,0.700419,3.3590915197271713,-0.40733113043478264,7.161859592305759,-2.4449769565217387,14.389747154725358,6.935277500143921,14.645675194864422,0.0,18.0,5.0,0.23,0.22,0.01,0.0,0.18,0.05,0.045454543388429844
Calcite,spectrum_120kv,10.0,0,legacy_calcite,11,100,1100,1199,643.512912,6.43512912,20.168820850012096,100.5,33,33,0.14,0.33,0.33,33.0,71.60092803030304,19.26909110910341,39.5,118.5,1.0,31.0,2.0,1.2392897272727272,5.285929461384814,0.42881987878787886,6.164432120666235,-1.7319635454545455,9.021782931490186,6.299925646988136,9.041377962999002,1.0,21.0,11.0,0.33,0.31,0.02,0.01,0.21,0.11,0.06451612695109267
Calcite,spectrum_120kv,10.0,0,legacy_calcite,12,100,1200,1299,149.5,1.495,8.89855708425912,67.5,21,21,0.03,0.21,0.21,21.0,63.88095238095238,17.847902371080448,32.5,110.5,1.0,20.0,1.0,0.5148365238095238,2.3592773408850776,1.153298,8.777591929691077,1.477136952380952,6.010072646059567,5.801339836615416,9.028643505296534,2.0,15.0,4.0,0.21,0.2,0.01,0.02,0.15,0.04,0.04999999750000012
Calcite,spectrum_120kv,10.0,0,legacy_calcite,13,100,1300,1399,265.531789,2.65531789,10.986438759082736,66.5,24,24,0.09,0.24,0.24,24.0,64.19741229166667,20.34213053195735,40.237895,112.5,1.0,22.0,2.0,1.2378346249999999,4.361693082010359,-1.6716752499999998,19.613449375136188,-1.1835868333333333,4.36535665901669,8.641434934998683,18.17141733749422,0.0,21.0,3.0,0.24,0.22,0.02,0.0,0.21,0.03,0.09090908677685969
Calcite,spectrum_120kv,10.0,0,legacy_calcite,14,100,1400,1499,345.999868,3.45999868,15.138533717520644,92.5,27,27,0.11,0.27,0.27,27.0,71.27777777777777,17.30125236314797,45.5,105.5,1.0,26.0,1.0,0.5136644814814815,2.6690789399083457,1.384403185185185,11.495751490870068,0.09739388888888888,6.538216754036887,6.3163277650115335,11.639169202272658,0.0,19.0,8.0,0.27,0.26,0.01,0.0,0.19,0.08,0.03846153698224858
Calcite,spectrum_120kv,10.0,0,legacy_calcite,15,100,1500,1599,189.628885,1.89628885,10.50992996183692,83.5,26,26,0.05,0.26,0.26,26.0,67.0,20.185638459062922,33.5,108.5,1.0,24.0,2.0,0.5496740384615385,1.9876852779995222,-1.3550609230769233,6.384223216373862,-1.7261402692307688,7.681870799070912,5.827866025516959,8.333981166882856,1.0,18.0,7.0,0.26,0.24,0.02,0.01,0.18,0.07,0.08333332986111125
Calcite,spectrum_120kv,10.0,0,legacy_calcite,16,100,1600,1699,177.714363,1.7771436299999999,9.206715292811454,66.5,21,21,0.05,0.21,0.21,21.0,70.21428571428571,19.11319663777584,44.5,109.5,1.0,18.0,3.0,1.036775904761905,3.3175132011710358,-2.6789780952380955,11.275071113243289,-3.3238696190476187,9.997273765993056,7.720978793391587,13.550454113410979,0.0,14.0,7.0,0.21,0.18,0.03,0.0,0.14,0.07,0.1666666574074079
Calcite,spectrum_120kv,10.0,0,legacy_calcite,17,100,1700,1799,35.605668,0.35605668,2.505148272824177,18.0229,20,20,0.02,0.2,0.2,20.0,72.8,22.074276527454447,38.5,116.5,1.0,19.0,1.0,0.60384845,2.7004923646157653,-2.5823795499999997,11.91746518656964,0.9329015500000001,2.361935163286185,5.780817074848014,10.971044275423132,1.0,11.0,8.0,0.2,0.19,0.01,0.01,0.11,0.08,0.05263157617728546
Calcite,spectrum_120kv,10.0,0,legacy_calcite,18,100,1800,1899,193.06108899999998,1.9306108899999999,9.786596055411463,78.5,25,25,0.07,0.25,0.25,25.0,68.5068194,18.712012588319006,37.5,100.5,1.0,24.0,1.0,0.60686036,3.0343017999999997,-1.69206616,12.38967172498122,1.56981152,5.427282971144494,6.0952615240279,12.23962887158,2.0,16.0,7.0,0.25,0.24,0.01,0.02,0.16,0.07,0.041666664930555625
Calcite,spectrum_120kv,10.0,0,legacy_calcite,19,100,1900,1999,227.525643,2.27525643,12.927685111292957,94.5,16,16,0.04,0.16,0.16,16.0,71.8125,17.388573834561594,49.5,110.5,1.0,15.0,1.0,1.209057875,4.8362315,2.813995125,11.55560317110368,4.447870625,18.042141307031706,8.330642581727792,20.361078339544566,0.0,13.0,3.0,0.16,0.15,0.01,0.0,0.13,0.03,0.06666666222222252
Calcite,spectrum_120kv,10.0,0,legacy_calcite,20,100,2000,2099,156.57682,1.5657682,8.145435175019266,47.5,20,20,0.06,0.2,0.2,20.0,67.7,20.93247288431617,39.5,103.5,1.0,18.0,2.0,0.48359964999999994,1.9100415378493256,-1.8459723499999998,6.4015648472662745,0.9676997,7.255609276030134,5.8587680695553415,7.878124066757647,1.0,13.0,6.0,0.2,0.18,0.02,0.01,0.13,0.06,0.11111110493827195
Calcite,spectrum_120kv,10.0,0,legacy_calcite,21,100,2100,2199,350.301285,3.50301285,14.916557331339408,106.5,19,19,0.07,0.19,0.19,19.0,72.34210526315789,22.025901817569082,39.5,112.5,1.0,19.0,0.0,0.0,0.0,-1.1458615263157894,2.9391848482496212,0.48600178947368416,3.1735134991932585,4.216789741921918,1.255424925136253,1.0,13.0,5.0,0.19,0.19,0.0,0.01,0.13,0.05,0.0
Calcite,spectrum_120kv,10.0,0,legacy_calcite,22,100,2200,2299,328.448391,3.28448391,12.752758615760044,68.5,28,28,0.08,0.28,0.28,28.0,65.91566146428572,17.949176043619637,34.5,102.5,1.0,24.0,4.0,2.194934107142857,5.9244398211453575,0.5492609285714285,14.128236308241789,2.5732781428571427,24.839856061559605,12.33475240704536,25.807445127252105,2.0,21.0,5.0,0.28,0.24,0.04,0.02,0.21,0.05,0.1666666597222225
Calcite,spectrum_120kv,10.0,0,legacy_calcite,23,100,2300,2399,303.386891,3.03386891,12.222995876848225,65.5,27,27,0.07,0.27,0.27,27.0,66.51095396296297,17.21805779774852,39.5,102.5,1.0,23.0,4.0,1.4682055555555555,4.591072435345684,3.5040131111111115,13.645939217440585,-4.554146148148148,18.660256877606315,10.016866000202617,21.552456762934053,1.0,22.0,4.0,0.27,0.23,0.04,0.01,0.22,0.04,0.17391303591682453
Calcite,spectrum_120kv,10.0,0,legacy_calcite,24,100,2400,2499,241.0,2.41,12.006812039568844,68.5,28,28,0.04,0.28,0.28,28.0,70.10714285714286,17.459666293773974,28.5,109.5,1.0,27.0,1.0,0.4260061071428572,2.254212432989474,1.5690453214285713,8.513704442129214,-0.7310437857142856,6.919600217935509,5.9175784929100885,9.33577235611356,1.0,16.0,11.0,0.28,0.27,0.01,0.01,0.16,0.11,0.037037035665294975
Calcite,spectrum_120kv,10.0,0,legacy_calcite,25,100,2500,2599,140.234362,1.4023436200000001,7.24924092468261,59.5,24,24,0.06,0.24,0.24,24.0,70.77374275,16.52717600132289,47.5,103.5,1.0,21.0,3.0,1.321932375,3.7202915220428734,4.048689458333333,10.39349668758704,-2.555420666666667,15.212178761654942,9.54495101237969,16.37945677880481,0.0,18.0,6.0,0.24,0.21,0.03,0.0,0.18,0.06,0.14285713605442207
Calcite,spectrum_120kv,10.0,0,legacy_calcite,26,100,2600,2699,300.616774,3.0061677400000004,12.287519732882611,77.5,26,26,0.08,0.26,0.26,26.0,64.901643,16.627489021066108,35.5,109.5,1.0,24.0,2.0,1.2256505384615386,4.425661543713629,-0.1259069615384614,3.816576282258773,1.090129923076923,19.9184915255329,8.69502078053948,18.273955307669162,1.0,21.0,4.0,0.26,0.24,0.02,0.01,0.21,0.04,0.08333332986111125
Calcite,spectrum_120kv,10.0,0,legacy_calcite,27,100,2700,2799,86.748383,0.8674838300000001,5.898063302800896,52.5,28,28,0.04,0.28,0.28,28.0,72.74051075,20.184665153026227,44.5,118.5,1.0,27.0,1.0,0.7377357142857143,3.903730466581201,1.8921373571428572,16.43434856051646,-1.0350747857142857,6.615854574746353,7.081661723202801,16.33015157330303,0.0,20.0,8.0,0.28,0.27,0.01,0.0,0.2,0.08,0.037037035665294975
Calcite,spectrum_120kv,10.0,0,legacy_calcite,28,100,2800,2899,0.0,0.0,0.0,0.0,21,21,0.0,0.21,0.21,21.0,74.14814266666666,20.84346369592706,41.5,112.5,1.0,18.0,3.0,2.479915523809524,6.2804311382627915,5.134775666666667,22.012798584558702,6.224770285714286,20.544885885587615,14.494608270226664,27.46682828055009,0.0,14.0,7.0,0.21,0.18,0.03,0.0,0.14,0.07,0.1666666574074079
Calcite,spectrum_120kv,10.0,0,legacy_calcite,29,100,2900,2999,42.629946000000004,0.42629946,2.9412162065822134,22.59944,15,15,0.04,0.15,0.15,15.0,76.43333333333334,22.37175089471627,34.5,108.5,1.0,15.0,0.0,0.0,0.0,1.2434562666666666,2.5467766860983447,0.307295,3.4284403888343835,4.0962205088428645,1.421460982508578,1.0,6.0,8.0,0.15,0.15,0.0,0.01,0.06,0.08,0.0
Calcite,spectrum_120kv,10.0,0,legacy_calcite,30,100,3000,3099,261.258445,2.61258445,12.901768853015906,106.5,22,22,0.09,0.22,0.22,22.0,62.18181818181818,21.352788071855123,38.5,106.5,1.0,21.0,1.0,1.0478357272727272,4.914785208906045,1.5889995909090908,9.212155219059651,2.9133940000000007,20.642044151793833,8.66872212586245,21.065845188383506,1.0,17.0,4.0,0.22,0.21,0.01,0.01,0.17,0.04,0.04761904535147403
Calcite,spectrum_120kv,10.0,0,legacy_calcite,31,100,3100,3199,198.930632,1.98930632,9.15219029281854,58.5,20,20,0.05,0.2,0.2,20.0,64.4667184,21.595666525171023,37.5,114.5,1.0,17.0,3.0,3.02839745,7.671933373136186,1.3945837999999995,24.014223790675,-1.8654685999999998,29.34771100712027,16.725300189681416,33.90018944183393,3.0,13.0,4.0,0.2,0.17,0.03,0.03,0.13,0.04,0.17647057785467188
Calcite,spectrum_120kv,10.0,0,legacy_calcite,32,100,3200,3299,222.664746,2.22664746,10.493027451228897,63.5,19,19,0.05,0.19,0.19,19.0,73.07894736842105,17.923652248956415,37.5,103.5,1.0,16.0,3.0,1.1746366315789474,2.91258376309192,0.4576319473684207,11.859274638054972,0.8079463157894737,6.807122529645588,8.253456840311928,10.769654001398791,1.0,12.0,6.0,0.19,0.16,0.03,0.01,0.12,0.06,0.18749998828125072
Calcite,spectrum_120kv,10.0,0,legacy_calcite,33,100,3300,3399,239.47370800000002,2.39473708,12.0218851392599,72.5,25,25,0.07,0.25,0.25,25.0,72.01756748,16.60322453598011,46.5,117.5,1.0,23.0,2.0,1.4624627600000002,5.133780649959113,-5.24521876,17.864473363117668,-2.7736884399999995,15.163933668648568,9.671471751963502,22.098011380367645,0.0,18.0,7.0,0.25,0.23,0.02,0.0,0.18,0.07,0.08695651795841226
Calcite,spectrum_120kv,10.0,0,legacy_calcite,34,100,3400,3499,65.15669,0.6515669,4.560626626047292,39.5,17,17,0.03,0.17,0.17,17.0,72.61764705882354,16.825881674303044,39.5,93.5,1.0,13.0,4.0,2.625246411764706,6.152733689058984,4.703878529411765,11.960615021427206,6.269460823529412,26.31560493010129,15.346733501188714,25.506806082911083,2.0,8.0,7.0,0.17,0.13,0.04,0.02,0.08,0.07,0.3076922840236705
Calcite,spectrum_120kv,10.0,0,legacy_calcite,35,100,3500,3599,134.967355,1.3496735499999999,6.689667111529947,43.5,21,21,0.06,0.21,0.21,21.0,69.80932271428571,18.984048266190083,31.5,111.995777,1.0,16.0,5.0,3.640675571428571,7.734278456058093,-2.8656742857142854,28.8537996438757,8.627487952380951,25.69351377276025,20.069137808163667,34.00834480319531,2.0,14.0,5.0,0.21,0.16,0.05,0.02,0.14,0.05,0.3124999804687512
Calcite,spectrum_120kv,10.0,0,legacy_calcite,36,100,3600,3699,265.778441,2.6577844099999997,13.473484778191395,103.5,19,19,0.06,0.19,0.19,19.0,73.39473684210526,24.912947853681107,34.5,114.5,1.0,19.0,0.0,0.0,0.0,0.3072167368421052,2.414799337532068,-0.8377072105263158,2.770221499070037,3.4121244106041875,1.4339959981759687,2.0,10.0,7.0,0.19,0.19,0.0,0.02,0.1,0.07,0.0
Calcite,spectrum_120kv,10.0,0,legacy_calcite,37,100,3700,3799,280.129615,2.80129615,13.080579433490165,81.5,35,35,0.07,0.35,0.35,35.0,69.35714285714286,21.87685166232706,36.5,115.5,1.0,34.0,1.0,0.5428168000000001,3.2113474964068276,2.4748713714285713,12.415937717634364,1.2222562000000001,6.68840357462163,5.645521349340704,13.188021652147771,1.0,23.0,11.0,0.35,0.34,0.01,0.01,0.23,0.11,0.02941176384083048
Calcite,spectrum_120kv,10.0,0,legacy_calcite,38,100,3800,3899,197.394538,1.9739453800000002,9.854622091422822,72.5,15,15,0.05,0.15,0.15,15.0,59.5016104,19.437217365168877,35.5,100.5,1.0,11.0,4.0,3.2541618666666663,7.0074320055971375,10.9748184,22.57052713287584,2.8454406666666667,23.99709000996536,17.503525026892294,29.912483159846616,1.0,12.0,2.0,0.15,0.11,0.04,0.01,0.12,0.02,0.3636363305785154
Calcite,spectrum_120kv,10.0,0,legacy_calcite,39,100,3900,3999,420.233699,4.20233699,15.319400395203413,84.5,34,34,0.1,0.34,0.34,34.0,72.76470588235294,19.328592141004417,37.5,113.5,1.0,34.0,0.0,0.0,0.0,0.32995011764705884,3.3120907937129815,-0.17358873529411767,2.91955259411679,4.037034019522512,1.686841238815211,2.0,18.0,14.0,0.34,0.34,0.0,0.02,0.18,0.14,0.0
Calcite,spectrum_120kv,10.0,0,legacy_calcite,40,100,4000,4099,138.10053200000002,1.38100532,7.737072730668221,57.5,25,25,0.06,0.25,0.25,25.0,72.56901872,17.282786832140747,40.437013,99.5,1.0,19.0,6.0,3.5924366400000003,7.55988596422204,-0.3161004000000003,26.459357296280476,2.8075663599999996,26.83742624162913,18.67832864370035,32.638066058244476,0.0,13.0,12.0,0.25,0.19,0.06,0.0,0.13,0.12,0.31578945706371275
Calcite,spectrum_120kv,10.0,0,legacy_calcite,41,100,4100,4199,388.379519,3.8837951900000003,14.824535230711744,77.5,25,25,0.08,0.25,0.25,25.0,68.46,19.029538442467107,38.5,116.5,1.0,24.0,1.0,0.13171988,0.6585994,-1.2407088,3.2233990232054603,-1.2974572,3.2763047794538664,4.034295450767787,2.743687646973887,1.0,19.0,5.0,0.25,0.24,0.01,0.01,0.19,0.05,0.041666664930555625
Calcite,spectrum_120kv,10.0,0,legacy_calcite,42,100,4200,4299,502.23493,5.0223493,15.618185807208906,63.5,36,36,0.12,0.36,0.36,36.0,67.54325197222222,18.442639653603635,33.5,114.5,1.0,33.0,3.0,0.8872127777777777,3.8565048709771848,3.053558861111111,11.006175837648021,-1.4663830277777778,16.257189872925228,8.47732412276739,17.980994472731393,2.0,25.0,9.0,0.36,0.33,0.03,0.02,0.25,0.09,0.09090908815427007
Calcite,spectrum_120kv,10.0,0,legacy_calcite,43,100,4300,4399,209.915063,2.09915063,10.57506730104305,64.5,26,26,0.05,0.26,0.26,26.0,68.46153846153847,15.251179021258046,37.5,102.5,1.0,25.0,1.0,0.5610658076923077,2.7977100094326004,1.6793677307692307,12.436457205498648,-0.4478001923076923,3.337708698674383,6.62624997650658,11.103329406402446,2.0,19.0,5.0,0.26,0.25,0.01,0.02,0.19,0.05,0.03999999840000006
Calcite,spectrum_120kv,10.0,0,legacy_calcite,44,100,4400,4499,276.229978,2.76229978,13.88382321128028,93.5,18,18,0.05,0.18,0.18,18.0,73.71064844444444,15.403070195766247,44.291672,100.5,1.0,17.0,1.0,0.9881324444444446,4.192290913062637,-1.7057181666666668,8.766959767974964,4.373355444444445,17.754359436273493,7.803600517019493,18.733138656381165,0.0,12.0,6.0,0.18,0.17,0.01,0.0,0.12,0.06,0.05882352595155729
Calcite,spectrum_120kv,10.0,0,legacy_calcite,45,100,4500,4599,252.50526,2.5250526,11.22769639360537,61.5,21,21,0.05,0.21,0.21,21.0,64.30977428571428,17.26695700666118,37.50526,100.5,1.0,20.0,1.0,0.9632044761904762,4.413957421863148,-1.3408809047619048,4.109534860941137,-5.164759142857143,20.015951596814165,7.903058356210643,19.540769705496484,1.0,15.0,5.0,0.21,0.2,0.01,0.01,0.15,0.05,0.04999999750000012
Calcite,spectrum_120kv,10.0,0,legacy_calcite,46,100,4600,4699,232.5,2.325,10.296948405457146,55.5,28,28,0.05,0.28,0.28,28.0,67.88723971428571,23.245505061965233,35.5,116.5,1.0,26.0,2.0,1.7412456785714288,6.419643408113137,0.7490135357142859,20.901620947087878,-0.8575549642857146,23.360680671693714,11.993835723543699,28.892276586119685,2.0,18.0,8.0,0.28,0.26,0.02,0.02,0.18,0.08,0.07692307396449716
Calcite,spectrum_120kv,10.0,0,legacy_calcite,47,100,4700,4799,176.57769100000002,1.7657769100000003,8.736654836102641,51.5,20,20,0.06,0.2,0.2,20.0,69.15,16.474142418379557,47.5,109.5,1.0,18.0,2.0,1.4033060499999999,4.941678096853489,-3.7296091000000002,13.013107652680326,-2.9778849999999997,17.763631559429328,9.373402511485839,20.40537355907506,0.0,16.0,4.0,0.2,0.18,0.02,0.0,0.16,0.04,0.11111110493827195
Calcite,spectrum_120kv,10.0,0,legacy_calcite,48,100,4800,4899,65.219662,0.65219662,3.9363947178785232,31.5,18,18,0.03,0.18,0.18,18.0,75.88888888888889,23.32163572330332,31.5,114.5,1.0,17.0,1.0,0.3901653333333333,1.6553313179034583,0.9053379444444446,2.9852563445900246,-1.671616888888889,7.852448020648959,5.3469490903103685,6.64286072094308,2.0,8.0,8.0,0.18,0.17,0.01,0.02,0.08,0.08,0.05882352595155729
Calcite,spectrum_120kv,10.0,0,legacy_calcite,49,100,4900,4999,222.267914,2.22267914,10.739013715813801,79.5,26,26,0.07,0.26,0.26,26.0,69.81912253846154,18.807192406903503,34.5,105.5,1.0,23.0,3.0,2.0143995384615385,5.913676182811367,3.1321901153846152,22.164515121175338,2.4215957307692304,18.923114662612917,12.815153010892054,26.36009212740365,1.0,17.0,8.0,0.26,0.23,0.03,0.01,0.17,0.08,0.1304347769376184
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,0,100,0,99,322.140919,3.22140919,12.46127142663041,69.5,30,30,0.08,0.3,0.3,30.0,62.7185053,20.43157517343375,28.5,109.5,1.0,26.0,4.0,2.0961328666666668,5.846972699531069,4.987736966666666,23.29933147978306,-4.272587066666667,15.911565169754663,13.55867011487968,25.504506297793665,2.0,22.0,6.0,0.3,0.26,0.04,0.02,0.22,0.06,0.15384614792899431
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,1,100,100,199,408.035307,4.08035307,15.606206540535167,89.5,30,30,0.08,0.3,0.3,30.0,58.60400723333333,17.920496495767384,28.5,95.5,1.0,29.0,1.0,0.7110963333333333,3.8948350232587945,-2.541712333333334,18.445332143915955,0.37014446666666667,4.140091544912993,7.092471058449308,17.667985195310862,4.0,21.0,5.0,0.3,0.29,0.01,0.04,0.21,0.05,0.034482757431629055
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,2,100,200,299,747.675312,7.47675312,18.548210939776787,89.5,42,42,0.17,0.42,0.42,42.0,68.80181721428572,23.268629419708866,28.207492,112.5,1.0,39.0,3.0,1.1537480714285715,4.680637289865258,-3.2216541428571426,17.317035394414454,3.329561285714286,11.73837621052466,8.448144359293691,19.66076955228721,4.0,24.0,14.0,0.42,0.39,0.03,0.04,0.24,0.14,0.0769230749506904
Orthoclase,spectrum_120kv,10.0,0,legacy_orthoclase,3,100,300,399,328.640906,3.2864090599999995,13.479376602654918,78.5,32,32,0.09,0.32,0.32,32.0,66.03125,19.290620109098317,33.5,114.5,1.0,31.0,1.0,0.56024553125,3.169227314210678,-0.002960437500000017,3.85538393978399,-2.50444990625,14.170279286052256,6.190287305662574,13.512203192835292,3.0,23.0,6.0,0.32,0.31,0.01,0.03,0.23,0.06,0.032258063475546335
