row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
118,es2,material,Albite,mono_200kev,10.0,101,0,3.039,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_200kev_10mm_seed101.txt,ms_es2_albite_mono_200kev_10mm_seed101
119,es2,material,Albite,mono_200kev,10.0,202,0,2.863,source_models/config/material_sorting_matrix/es2/ms_es2_albite_mono_200kev_10mm_seed202.txt,ms_es2_albite_mono_200kev_10mm_seed202
120,es2,material,Dolomite,mono_30kev,10.0,101,0,2.699,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_30kev_10mm_seed101.txt,ms_es2_dolomite_mono_30kev_10mm_seed101
121,es2,material,Dolomite,mono_30kev,10.0,202,0,2.673,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_30kev_10mm_seed202.txt,ms_es2_dolomite_mono_30kev_10mm_seed202
122,es2,material,Dolomite,mono_40kev,10.0,101,0,2.827,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_40kev_10mm_seed101.txt,ms_es2_dolomite_mono_40kev_10mm_seed101
123,es2,material,Dolomite,mono_40kev,10.0,202,0,2.652,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_40kev_10mm_seed202.txt,ms_es2_dolomite_mono_40kev_10mm_seed202
124,es2,material,Dolomite,mono_50kev,10.0,101,0,2.694,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_50kev_10mm_seed101.txt,ms_es2_dolomite_mono_50kev_10mm_seed101
125,es2,material,Dolomite,mono_50kev,10.0,202,0,2.653,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_50kev_10mm_seed202.txt,ms_es2_dolomite_mono_50kev_10mm_seed202
126,es2,material,Dolomite,mono_60kev,10.0,101,0,2.480,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_60kev_10mm_seed101.txt,ms_es2_dolomite_mono_60kev_10mm_seed101
127,es2,material,Dolomite,mono_60kev,10.0,202,0,2.665,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_60kev_10mm_seed202.txt,ms_es2_dolomite_mono_60kev_10mm_seed202
128,es2,material,Dolomite,mono_70kev,10.0,101,0,2.755,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_70kev_10mm_seed101.txt,ms_es2_dolomite_mono_70kev_10mm_seed101
129,es2,material,Dolomite,mono_70kev,10.0,202,0,2.746,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_70kev_10mm_seed202.txt,ms_es2_dolomite_mono_70kev_10mm_seed202
130,es2,material,Dolomite,mono_80kev,10.0,101,0,2.834,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_80kev_10mm_seed101.txt,ms_es2_dolomite_mono_80kev_10mm_seed101
131,es2,material,Dolomite,mono_80kev,10.0,202,0,2.931,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_80kev_10mm_seed202.txt,ms_es2_dolomite_mono_80kev_10mm_seed202
132,es2,material,Dolomite,mono_90kev,10.0,101,0,2.968,source_models/config/material_sorting_matrix/es2/ms_es2_dolomite_mono_90kev_10mm_seed101.txt,ms_es2_dolomite_mono_90kev_10mm_seed101
