row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
111,selected_rebuild,material,Orthoclase,mono_50kev,5.0,202,0,3.209,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed202
112,selected_rebuild,material,Orthoclase,mono_50kev,5.0,303,0,3.300,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed303
113,selected_rebuild,material,Orthoclase,mono_50kev,5.0,404,0,3.237,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed404
114,selected_rebuild,material,Orthoclase,mono_50kev,5.0,505,0,3.111,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_50kev_5mm_seed505
115,selected_rebuild,material,Orthoclase,mono_120kev,5.0,101,0,3.863,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed101.txt,ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed101
116,selected_rebuild,material,Orthoclase,mono_120kev,5.0,202,0,5.108,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed202
117,selected_rebuild,material,Orthoclase,mono_120kev,5.0,303,0,4.320,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed303
118,selected_rebuild,material,Orthoclase,mono_120kev,5.0,404,0,4.182,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed404
119,selected_rebuild,material,Orthoclase,mono_120kev,5.0,505,0,4.342,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_120kev_5mm_seed505
120,selected_rebuild,material,Orthoclase,mono_40kev,10.0,101,0,3.455,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed101.txt,ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed101
121,selected_rebuild,material,Orthoclase,mono_40kev,10.0,202,0,3.261,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed202
122,selected_rebuild,material,Orthoclase,mono_40kev,10.0,303,0,3.183,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed303
123,selected_rebuild,material,Orthoclase,mono_40kev,10.0,404,0,3.153,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed404
124,selected_rebuild,material,Orthoclase,mono_40kev,10.0,505,0,3.172,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_40kev_10mm_seed505
125,selected_rebuild,material,Orthoclase,mono_50kev,10.0,101,0,3.293,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed101.txt,ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed101
126,selected_rebuild,material,Orthoclase,mono_50kev,10.0,202,0,3.440,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed202
127,selected_rebuild,material,Orthoclase,mono_50kev,10.0,303,0,3.145,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed303
128,selected_rebuild,material,Orthoclase,mono_50kev,10.0,404,0,4.962,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed404
129,selected_rebuild,material,Orthoclase,mono_50kev,10.0,505,0,5.081,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_50kev_10mm_seed505
130,selected_rebuild,material,Orthoclase,mono_120kev,10.0,101,0,3.327,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed101.txt,ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed101
131,selected_rebuild,material,Orthoclase,mono_120kev,10.0,202,0,3.371,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed202
132,selected_rebuild,material,Orthoclase,mono_120kev,10.0,303,0,3.456,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed303
133,selected_rebuild,material,Orthoclase,mono_120kev,10.0,404,0,3.168,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed404
134,selected_rebuild,material,Orthoclase,mono_120kev,10.0,505,0,3.260,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_120kev_10mm_seed505
135,selected_rebuild,material,Orthoclase,mono_40kev,20.0,101,0,2.929,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed101.txt,ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed101
136,selected_rebuild,material,Orthoclase,mono_40kev,20.0,202,0,3.756,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed202
137,selected_rebuild,material,Orthoclase,mono_40kev,20.0,303,0,4.338,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed303
138,selected_rebuild,material,Orthoclase,mono_40kev,20.0,404,0,3.519,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed404
139,selected_rebuild,material,Orthoclase,mono_40kev,20.0,505,0,3.923,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_40kev_20mm_seed505
140,selected_rebuild,material,Orthoclase,mono_50kev,20.0,101,0,4.050,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed101.txt,ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed101
141,selected_rebuild,material,Orthoclase,mono_50kev,20.0,202,0,3.719,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed202
142,selected_rebuild,material,Orthoclase,mono_50kev,20.0,303,0,4.506,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed303
143,selected_rebuild,material,Orthoclase,mono_50kev,20.0,404,0,4.522,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed404
144,selected_rebuild,material,Orthoclase,mono_50kev,20.0,505,0,3.944,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_50kev_20mm_seed505
145,selected_rebuild,material,Orthoclase,mono_120kev,20.0,101,0,4.133,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed101.txt,ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed101
146,selected_rebuild,material,Orthoclase,mono_120kev,20.0,202,0,4.156,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed202.txt,ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed202
147,selected_rebuild,material,Orthoclase,mono_120kev,20.0,303,0,4.233,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed303.txt,ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed303
148,selected_rebuild,material,Orthoclase,mono_120kev,20.0,404,0,4.040,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed404.txt,ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed404
149,selected_rebuild,material,Orthoclase,mono_120kev,20.0,505,0,4.351,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed505.txt,ms_selected_rebuild_orthoclase_mono_120kev_20mm_seed505
150,selected_rebuild,material,Albite,mono_40kev,5.0,101,0,4.578,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_5mm_seed101.txt,ms_selected_rebuild_albite_mono_40kev_5mm_seed101
151,selected_rebuild,material,Albite,mono_40kev,5.0,202,0,4.269,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_5mm_seed202.txt,ms_selected_rebuild_albite_mono_40kev_5mm_seed202
152,selected_rebuild,material,Albite,mono_40kev,5.0,303,0,4.058,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_5mm_seed303.txt,ms_selected_rebuild_albite_mono_40kev_5mm_seed303
153,selected_rebuild,material,Albite,mono_40kev,5.0,404,0,3.878,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_5mm_seed404.txt,ms_selected_rebuild_albite_mono_40kev_5mm_seed404
154,selected_rebuild,material,Albite,mono_40kev,5.0,505,0,3.752,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_5mm_seed505.txt,ms_selected_rebuild_albite_mono_40kev_5mm_seed505
155,selected_rebuild,material,Albite,mono_50kev,5.0,101,0,3.815,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_5mm_seed101.txt,ms_selected_rebuild_albite_mono_50kev_5mm_seed101
156,selected_rebuild,material,Albite,mono_50kev,5.0,202,0,3.958,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_5mm_seed202.txt,ms_selected_rebuild_albite_mono_50kev_5mm_seed202
157,selected_rebuild,material,Albite,mono_50kev,5.0,303,0,4.296,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_5mm_seed303.txt,ms_selected_rebuild_albite_mono_50kev_5mm_seed303
158,selected_rebuild,material,Albite,mono_50kev,5.0,404,0,4.154,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_5mm_seed404.txt,ms_selected_rebuild_albite_mono_50kev_5mm_seed404
159,selected_rebuild,material,Albite,mono_50kev,5.0,505,0,4.083,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_5mm_seed505.txt,ms_selected_rebuild_albite_mono_50kev_5mm_seed505
160,selected_rebuild,material,Albite,mono_120kev,5.0,101,0,3.712,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_5mm_seed101.txt,ms_selected_rebuild_albite_mono_120kev_5mm_seed101
161,selected_rebuild,material,Albite,mono_120kev,5.0,202,0,3.535,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_5mm_seed202.txt,ms_selected_rebuild_albite_mono_120kev_5mm_seed202
162,selected_rebuild,material,Albite,mono_120kev,5.0,303,0,3.936,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_5mm_seed303.txt,ms_selected_rebuild_albite_mono_120kev_5mm_seed303
163,selected_rebuild,material,Albite,mono_120kev,5.0,404,0,3.227,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_5mm_seed404.txt,ms_selected_rebuild_albite_mono_120kev_5mm_seed404
164,selected_rebuild,material,Albite,mono_120kev,5.0,505,0,3.183,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_5mm_seed505.txt,ms_selected_rebuild_albite_mono_120kev_5mm_seed505
165,selected_rebuild,material,Albite,mono_40kev,10.0,101,0,2.947,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_10mm_seed101.txt,ms_selected_rebuild_albite_mono_40kev_10mm_seed101
166,selected_rebuild,material,Albite,mono_40kev,10.0,202,0,2.982,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_10mm_seed202.txt,ms_selected_rebuild_albite_mono_40kev_10mm_seed202
167,selected_rebuild,material,Albite,mono_40kev,10.0,303,0,2.940,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_10mm_seed303.txt,ms_selected_rebuild_albite_mono_40kev_10mm_seed303
168,selected_rebuild,material,Albite,mono_40kev,10.0,404,0,3.053,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_10mm_seed404.txt,ms_selected_rebuild_albite_mono_40kev_10mm_seed404
169,selected_rebuild,material,Albite,mono_40kev,10.0,505,0,2.897,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_10mm_seed505.txt,ms_selected_rebuild_albite_mono_40kev_10mm_seed505
170,selected_rebuild,material,Albite,mono_50kev,10.0,101,0,2.928,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_10mm_seed101.txt,ms_selected_rebuild_albite_mono_50kev_10mm_seed101
171,selected_rebuild,material,Albite,mono_50kev,10.0,202,0,2.995,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_10mm_seed202.txt,ms_selected_rebuild_albite_mono_50kev_10mm_seed202
172,selected_rebuild,material,Albite,mono_50kev,10.0,303,0,2.999,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_10mm_seed303.txt,ms_selected_rebuild_albite_mono_50kev_10mm_seed303
173,selected_rebuild,material,Albite,mono_50kev,10.0,404,0,3.125,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_10mm_seed404.txt,ms_selected_rebuild_albite_mono_50kev_10mm_seed404
174,selected_rebuild,material,Albite,mono_50kev,10.0,505,0,2.888,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_10mm_seed505.txt,ms_selected_rebuild_albite_mono_50kev_10mm_seed505
175,selected_rebuild,material,Albite,mono_120kev,10.0,101,0,2.924,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_10mm_seed101.txt,ms_selected_rebuild_albite_mono_120kev_10mm_seed101
176,selected_rebuild,material,Albite,mono_120kev,10.0,202,0,3.032,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_10mm_seed202.txt,ms_selected_rebuild_albite_mono_120kev_10mm_seed202
177,selected_rebuild,material,Albite,mono_120kev,10.0,303,0,3.163,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_10mm_seed303.txt,ms_selected_rebuild_albite_mono_120kev_10mm_seed303
178,selected_rebuild,material,Albite,mono_120kev,10.0,404,0,3.106,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_10mm_seed404.txt,ms_selected_rebuild_albite_mono_120kev_10mm_seed404
179,selected_rebuild,material,Albite,mono_120kev,10.0,505,0,3.196,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_10mm_seed505.txt,ms_selected_rebuild_albite_mono_120kev_10mm_seed505
180,selected_rebuild,material,Albite,mono_40kev,20.0,101,0,3.001,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_20mm_seed101.txt,ms_selected_rebuild_albite_mono_40kev_20mm_seed101
181,selected_rebuild,material,Albite,mono_40kev,20.0,202,0,2.995,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_20mm_seed202.txt,ms_selected_rebuild_albite_mono_40kev_20mm_seed202
182,selected_rebuild,material,Albite,mono_40kev,20.0,303,0,2.978,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_20mm_seed303.txt,ms_selected_rebuild_albite_mono_40kev_20mm_seed303
183,selected_rebuild,material,Albite,mono_40kev,20.0,404,0,2.928,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_20mm_seed404.txt,ms_selected_rebuild_albite_mono_40kev_20mm_seed404
184,selected_rebuild,material,Albite,mono_40kev,20.0,505,0,2.954,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_40kev_20mm_seed505.txt,ms_selected_rebuild_albite_mono_40kev_20mm_seed505
185,selected_rebuild,material,Albite,mono_50kev,20.0,101,0,3.000,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_20mm_seed101.txt,ms_selected_rebuild_albite_mono_50kev_20mm_seed101
186,selected_rebuild,material,Albite,mono_50kev,20.0,202,0,2.927,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_20mm_seed202.txt,ms_selected_rebuild_albite_mono_50kev_20mm_seed202
187,selected_rebuild,material,Albite,mono_50kev,20.0,303,0,2.901,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_20mm_seed303.txt,ms_selected_rebuild_albite_mono_50kev_20mm_seed303
188,selected_rebuild,material,Albite,mono_50kev,20.0,404,0,3.058,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_20mm_seed404.txt,ms_selected_rebuild_albite_mono_50kev_20mm_seed404
189,selected_rebuild,material,Albite,mono_50kev,20.0,505,0,3.029,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_50kev_20mm_seed505.txt,ms_selected_rebuild_albite_mono_50kev_20mm_seed505
190,selected_rebuild,material,Albite,mono_120kev,20.0,101,0,3.125,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_20mm_seed101.txt,ms_selected_rebuild_albite_mono_120kev_20mm_seed101
191,selected_rebuild,material,Albite,mono_120kev,20.0,202,0,3.002,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_20mm_seed202.txt,ms_selected_rebuild_albite_mono_120kev_20mm_seed202
192,selected_rebuild,material,Albite,mono_120kev,20.0,303,0,2.921,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_20mm_seed303.txt,ms_selected_rebuild_albite_mono_120kev_20mm_seed303
193,selected_rebuild,material,Albite,mono_120kev,20.0,404,0,2.965,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_20mm_seed404.txt,ms_selected_rebuild_albite_mono_120kev_20mm_seed404
194,selected_rebuild,material,Albite,mono_120kev,20.0,505,0,2.947,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_albite_mono_120kev_20mm_seed505.txt,ms_selected_rebuild_albite_mono_120kev_20mm_seed505
195,selected_rebuild,material,Dolomite,mono_40kev,5.0,101,0,3.061,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_5mm_seed101.txt,ms_selected_rebuild_dolomite_mono_40kev_5mm_seed101
196,selected_rebuild,material,Dolomite,mono_40kev,5.0,202,0,3.053,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_5mm_seed202.txt,ms_selected_rebuild_dolomite_mono_40kev_5mm_seed202
197,selected_rebuild,material,Dolomite,mono_40kev,5.0,303,0,3.086,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_5mm_seed303.txt,ms_selected_rebuild_dolomite_mono_40kev_5mm_seed303
198,selected_rebuild,material,Dolomite,mono_40kev,5.0,404,0,2.914,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_5mm_seed404.txt,ms_selected_rebuild_dolomite_mono_40kev_5mm_seed404
199,selected_rebuild,material,Dolomite,mono_40kev,5.0,505,0,2.890,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_5mm_seed505.txt,ms_selected_rebuild_dolomite_mono_40kev_5mm_seed505
200,selected_rebuild,material,Dolomite,mono_50kev,5.0,101,0,3.085,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_5mm_seed101.txt,ms_selected_rebuild_dolomite_mono_50kev_5mm_seed101
201,selected_rebuild,material,Dolomite,mono_50kev,5.0,202,0,3.212,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_5mm_seed202.txt,ms_selected_rebuild_dolomite_mono_50kev_5mm_seed202
202,selected_rebuild,material,Dolomite,mono_50kev,5.0,303,0,3.116,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_5mm_seed303.txt,ms_selected_rebuild_dolomite_mono_50kev_5mm_seed303
203,selected_rebuild,material,Dolomite,mono_50kev,5.0,404,0,3.082,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_5mm_seed404.txt,ms_selected_rebuild_dolomite_mono_50kev_5mm_seed404
204,selected_rebuild,material,Dolomite,mono_50kev,5.0,505,0,3.150,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_5mm_seed505.txt,ms_selected_rebuild_dolomite_mono_50kev_5mm_seed505
205,selected_rebuild,material,Dolomite,mono_120kev,5.0,101,0,3.018,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_120kev_5mm_seed101.txt,ms_selected_rebuild_dolomite_mono_120kev_5mm_seed101
206,selected_rebuild,material,Dolomite,mono_120kev,5.0,202,0,3.085,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_120kev_5mm_seed202.txt,ms_selected_rebuild_dolomite_mono_120kev_5mm_seed202
207,selected_rebuild,material,Dolomite,mono_120kev,5.0,303,0,3.156,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_120kev_5mm_seed303.txt,ms_selected_rebuild_dolomite_mono_120kev_5mm_seed303
208,selected_rebuild,material,Dolomite,mono_120kev,5.0,404,0,3.179,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_120kev_5mm_seed404.txt,ms_selected_rebuild_dolomite_mono_120kev_5mm_seed404
209,selected_rebuild,material,Dolomite,mono_120kev,5.0,505,0,3.059,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_120kev_5mm_seed505.txt,ms_selected_rebuild_dolomite_mono_120kev_5mm_seed505
210,selected_rebuild,material,Dolomite,mono_40kev,10.0,101,0,3.060,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_10mm_seed101.txt,ms_selected_rebuild_dolomite_mono_40kev_10mm_seed101
211,selected_rebuild,material,Dolomite,mono_40kev,10.0,202,0,2.993,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_10mm_seed202.txt,ms_selected_rebuild_dolomite_mono_40kev_10mm_seed202
212,selected_rebuild,material,Dolomite,mono_40kev,10.0,303,0,3.008,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_10mm_seed303.txt,ms_selected_rebuild_dolomite_mono_40kev_10mm_seed303
213,selected_rebuild,material,Dolomite,mono_40kev,10.0,404,0,2.920,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_10mm_seed404.txt,ms_selected_rebuild_dolomite_mono_40kev_10mm_seed404
214,selected_rebuild,material,Dolomite,mono_40kev,10.0,505,0,3.410,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_40kev_10mm_seed505.txt,ms_selected_rebuild_dolomite_mono_40kev_10mm_seed505
215,selected_rebuild,material,Dolomite,mono_50kev,10.0,101,0,3.291,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_10mm_seed101.txt,ms_selected_rebuild_dolomite_mono_50kev_10mm_seed101
216,selected_rebuild,material,Dolomite,mono_50kev,10.0,202,0,3.205,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_10mm_seed202.txt,ms_selected_rebuild_dolomite_mono_50kev_10mm_seed202
217,selected_rebuild,material,Dolomite,mono_50kev,10.0,303,0,2.976,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_10mm_seed303.txt,ms_selected_rebuild_dolomite_mono_50kev_10mm_seed303
218,selected_rebuild,material,Dolomite,mono_50kev,10.0,404,0,3.025,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_10mm_seed404.txt,ms_selected_rebuild_dolomite_mono_50kev_10mm_seed404
219,selected_rebuild,material,Dolomite,mono_50kev,10.0,505,0,3.071,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_50kev_10mm_seed505.txt,ms_selected_rebuild_dolomite_mono_50kev_10mm_seed505
220,selected_rebuild,material,Dolomite,mono_120kev,10.0,101,0,3.178,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_120kev_10mm_seed101.txt,ms_selected_rebuild_dolomite_mono_120kev_10mm_seed101
221,selected_rebuild,material,Dolomite,mono_120kev,10.0,202,0,3.100,source_models/config/material_sorting_matrix/selected_rebuild/ms_selected_rebuild_dolomite_mono_120kev_10mm_seed202.txt,ms_selected_rebuild_dolomite_mono_120kev_10mm_seed202
