row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
267,full,material,Galena,spectrum_120kv,10.0,101,0,5.727,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_10mm_seed101.txt,ms_full_galena_spectrum_120kv_10mm_seed101
268,full,material,Galena,spectrum_120kv,10.0,202,0,5.095,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_10mm_seed202.txt,ms_full_galena_spectrum_120kv_10mm_seed202
269,full,material,Galena,spectrum_120kv,10.0,303,0,5.963,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_10mm_seed303.txt,ms_full_galena_spectrum_120kv_10mm_seed303
270,full,material,Galena,mono_60kev,20.0,101,0,6.985,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_20mm_seed101.txt,ms_full_galena_mono_60kev_20mm_seed101
271,full,material,Galena,mono_60kev,20.0,202,0,5.280,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_20mm_seed202.txt,ms_full_galena_mono_60kev_20mm_seed202
272,full,material,Galena,mono_60kev,20.0,303,0,6.241,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_60kev_20mm_seed303.txt,ms_full_galena_mono_60kev_20mm_seed303
273,full,material,Galena,mono_100kev,20.0,101,0,6.232,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_20mm_seed101.txt,ms_full_galena_mono_100kev_20mm_seed101
274,full,material,Galena,mono_100kev,20.0,202,0,5.444,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_20mm_seed202.txt,ms_full_galena_mono_100kev_20mm_seed202
275,full,material,Galena,mono_100kev,20.0,303,0,5.410,source_models/config/material_sorting_matrix/full/ms_full_galena_mono_100kev_20mm_seed303.txt,ms_full_galena_mono_100kev_20mm_seed303
276,full,material,Galena,spectrum_120kv,20.0,101,0,5.871,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_20mm_seed101.txt,ms_full_galena_spectrum_120kv_20mm_seed101
277,full,material,Galena,spectrum_120kv,20.0,202,0,5.135,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_20mm_seed202.txt,ms_full_galena_spectrum_120kv_20mm_seed202
278,full,material,Galena,spectrum_120kv,20.0,303,0,6.864,source_models/config/material_sorting_matrix/full/ms_full_galena_spectrum_120kv_20mm_seed303.txt,ms_full_galena_spectrum_120kv_20mm_seed303
